Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,source,Outlet_Years,Item_Visible_Avg,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,New_Item_Type_1,New_Item_Type_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDI16,14.0,0.0,Frozen Foods,53.064,OUT035,2004,905.488,train,5,0.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP16,18.6,0.039355947,Frozen Foods,246.3802,OUT049,1999,7370.406,train,10,0.9310779430846443,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB11,16.0,0.060836524,Starchy Foods,226.8404,OUT035,2004,6301.1312,train,5,0.9294568219899721,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCB06,17.6,0.082316506,Health and Hygiene,160.692,OUT035,2004,1597.92,train,5,0.929456818503636,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
FDA45,21.25,0.155350299,Snack Foods,178.237,OUT035,2004,529.311,train,5,1.1423485111787088,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCO26,7.235,0.076841095,Household,117.5492,OUT035,2004,1969.4364,train,5,0.9294568161541141,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
DRJ25,14.6,0.151419185,Soft Drinks,50.3692,OUT017,2007,1034.6532,train,2,0.9348909874937066,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR28,13.85,0.026001976,Frozen Foods,161.521,OUT018,2009,1794.331,train,1,0.9334195337935711,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDI04,13.65,0.073209447,Frozen Foods,197.6426,OUT018,2009,2768.3964,train,1,0.8782920695301611,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
DRK12,12.792854228644991,0.041683481,Soft Drinks,31.29,OUT027,1985,898.83,train,24,1.118510677614236,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
FDX20,7.365,0.042560252,Fruits and Vegetables,226.172,OUT046,1997,3169.208,train,12,0.9222899096810624,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI18,18.35,0.014081156,Household,223.5746,OUT018,2009,3589.9936,train,1,1.0031395315671328,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDB36,5.465,0.0,Baking Goods,132.5626,OUT018,2009,262.3252,train,1,0.0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDN13,18.6,0.152918384,Breakfast,99.8358,OUT017,2007,1910.1802,train,2,0.9275067616421127,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRD24,13.85,0.030969274,Soft Drinks,140.9154,OUT017,2007,1701.7848,train,2,0.879676606596772,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ28,14.0,0.060376776,Frozen Foods,154.5656,OUT013,1987,2471.4496,train,22,0.958154845246762,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM22,14.0,0.04192285,Snack Foods,54.764,OUT013,1987,1331.6,train,22,0.9577807072177708,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR07,12.792854228644991,0.077367431,Fruits and Vegetables,97.0094,OUT027,1985,1808.9786,train,24,0.8704928811879857,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDV25,5.905,0.045838211,Canned,222.5456,OUT018,2009,3315.684,train,1,1.032019303296592,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
DRF49,7.27,0.071077939,Soft Drinks,114.2518,OUT046,1997,2618.5914,train,12,0.9222899205805942,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW51,6.155,0.094659871,Meat,214.556,OUT046,1997,2769.728,train,12,0.9296326010221122,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
DRL01,19.5,0.077608838,Soft Drinks,233.4958,OUT017,2007,5375.0034,train,2,0.9640005180117761,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP25,15.2,0.021327477,Canned,216.8824,OUT017,2007,2838.9712,train,2,0.8796766086282273,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL50,12.15,0.042485444,Canned,125.0046,OUT018,2009,1743.0644,train,1,1.0029791841441567,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
NCB30,12.792854228644991,0.025578526,Household,198.8084,OUT027,1985,5555.4352,train,24,0.8588781859041476,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDW11,12.6,0.0489808,Breads,61.9194,OUT018,2009,619.194,train,1,0.9334195363385647,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
NCM43,14.5,0.019471688,Others,164.821,OUT035,2004,2120.573,train,5,0.8745633861423519,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
FDK44,16.6,0.122918852,Fruits and Vegetables,173.0738,OUT017,2007,3823.0236,train,2,1.0334068463863535,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM15,11.8,0.057373797,Meat,151.4366,OUT013,1987,1360.2294,train,22,1.0269215074287215,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS31,13.1,0.044155597,Fruits and Vegetables,178.8318,OUT013,1987,3969.4996,train,22,1.2835635625069755,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI32,17.7,0.291865402,Fruits and Vegetables,115.1834,OUT010,1998,345.5502,train,11,1.7757189021520592,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDR47,17.85,0.0,Breads,196.5794,OUT010,1998,585.2382,train,11,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDB35,12.3,0.064750025,Starchy Foods,92.6804,OUT045,2002,1010.6844,train,7,0.8765027642551428,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCU05,11.8,0.098312421,Health and Hygiene,81.4618,OUT010,1998,161.1236,train,11,1.556014400369685,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DRY23,12.792854228644991,0.191013663,Soft Drinks,42.1112,OUT019,1985,42.6112,train,24,1.6148105918233966,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDO24,11.1,0.176573035,Baking Goods,157.4604,OUT045,2002,3010.7476,train,7,1.154451505620405,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ28,12.792854228644991,0.060134441,Frozen Foods,153.0656,OUT027,1985,6024.1584,train,24,0.9543090874934351,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDV39,11.3,0.007294652,Meat,198.1426,OUT045,2002,988.713,train,7,1.126232797412164,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO17,12.792854228644991,0.128478462,Health and Hygiene,117.944,OUT019,1985,239.688,train,24,2.0308216955880205,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDU50,5.75,0.075107656,Dairy,112.8176,OUT013,1987,1374.2112,train,22,1.1413557259797926,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT12,12.792854228644991,0.049381406,Baking Goods,226.8062,OUT027,1985,4739.8302,train,24,1.0279231323482274,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDK58,11.35,0.045165796,Snack Foods,100.0016,OUT018,2009,1012.016,train,1,1.1647421241026197,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDO08,12.792854228644991,0.09415375,Fruits and Vegetables,165.7526,OUT019,1985,657.8104,train,24,1.6790026719759483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCW29,14.0,0.028907832,Health and Hygiene,130.431,OUT049,1999,778.986,train,10,0.8760887780212523,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDE04,19.75,0.018059621,Frozen Foods,179.766,OUT045,2002,2336.958,train,7,1.0388202836684413,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB19,6.525,0.090436094,Household,85.0882,OUT049,1999,2233.0932,train,10,0.9237238358273695,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDV15,10.3,0.146399712,Meat,103.9648,OUT049,1999,1661.8368,train,10,0.9237238319507569,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL58,5.78,0.074264356,Snack Foods,264.7568,OUT049,1999,4745.8224,train,10,0.960589580008692,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA08,11.85,0.050186726,Fruits and Vegetables,164.1526,OUT045,2002,3124.5994,train,7,1.0296561079411695,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT43,16.35,0.020631654,Fruits and Vegetables,50.1324,OUT018,2009,467.3916,train,1,0.8782920556602148,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
NCX06,12.792854228644991,0.01561108,Household,182.5976,OUT027,1985,5070.7328,train,24,0.8704929095813484,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDT20,10.5,0.041395445,Fruits and Vegetables,37.6164,OUT046,1997,540.6296,train,12,0.9296325980403759,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB41,19.0,0.097313129,Frozen Foods,48.0718,OUT046,1997,992.7078,train,12,0.8747287957135111,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN55,14.6,0.059582996,Others,238.8538,OUT049,1999,6008.845,train,10,1.038306987239153,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDE40,12.792854228644991,0.098663652,Dairy,62.9194,OUT027,1985,2105.2596,train,24,1.0230940301501106,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDX49,12.792854228644991,0.101338651,Canned,232.63,OUT027,1985,5359.69,train,24,0.9946778264859067,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
NCM53,18.75,0.052146456,Health and Hygiene,104.628,OUT045,2002,745.696,train,7,0.93151792990204,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
FDE36,5.26,0.041764487,Baking Goods,161.8868,OUT035,2004,3275.736,train,5,0.9579524690556221,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN57,18.25,0.054344186,Snack Foods,140.2154,OUT045,2002,1701.7848,train,7,0.9241603485727963,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI24,12.792854228644991,0.078362484,Baking Goods,177.937,OUT027,1985,6704.606,train,24,0.9178236833668946,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDI19,15.1,0.052339069,Meat,242.7512,OUT046,1997,4119.9704,train,12,1.0423259499096666,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF24,15.5,0.042464962,Baking Goods,81.5934,OUT010,1998,327.5736,train,11,1.5560144068778499,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDG52,13.65,0.065732883,Frozen Foods,45.7402,OUT049,1999,780.9834,train,10,1.0006230405301118,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF36,16.1,0.023625114,Soft Drinks,189.3846,OUT045,2002,3630.6074,train,7,0.9315179356850788,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS45,12.792854228644991,0.051643608,Snack Foods,107.3622,OUT019,1985,317.5866,train,24,1.531537193669292,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX40,12.85,0.165694219,Frozen Foods,39.7164,OUT010,1998,231.6984,train,11,1.6044346451457265,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DRK12,9.5,0.041878397,Soft Drinks,32.99,OUT035,2004,133.16,train,5,1.1237409420261226,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRC27,13.8,0.058091482,Dairy,245.1802,OUT035,2004,5650.6446,train,5,0.8745633898078159,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL58,5.78,0.0,Snack Foods,263.7568,OUT017,2007,2636.568,train,2,0.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCD30,19.7,0.026903714,Household,96.0726,OUT045,2002,1272.3438,train,7,1.0382411437939263,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
NCZ54,14.65,0.0,Household,161.5552,OUT010,1998,324.9104,train,11,0.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDE10,6.67,0.150554711,Snack Foods,130.0626,OUT010,1998,131.1626,train,11,1.7355638562226758,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDR44,6.11,0.0,Fruits and Vegetables,131.2968,OUT010,1998,260.9936,train,11,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDP28,13.65,0.134975628,Frozen Foods,260.0936,OUT010,1998,260.9936,train,11,1.5560143938388795,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDX15,17.2,0.15616879,Meat,160.6578,OUT013,1987,3690.5294,train,22,0.9982383500644568,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA39,6.32,0.0,Meat,40.2822,OUT035,2004,1139.1838,train,5,0.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY24,4.88,0.133700752,Baking Goods,52.9298,OUT049,1999,1995.4026,train,10,1.0620630277163012,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC60,5.425,0.115119905,Baking Goods,88.3514,OUT017,2007,1416.8224,train,2,0.8796766119655859,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH28,15.85,0.110030997,Frozen Foods,37.2506,OUT046,1997,265.6542,train,12,0.9581336434912333,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT25,7.5,0.051038045,Canned,121.7072,OUT017,2007,3552.7088,train,2,0.879676615593933,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ13,12.65,0.062837968,Soft Drinks,161.5578,OUT013,1987,2406.867,train,22,0.9288589854817186,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO07,12.792854228644991,0.017116983,Others,211.956,OUT019,1985,213.056,train,24,1.6148106140981398,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDW20,20.75,0.024129332,Fruits and Vegetables,124.173,OUT013,1987,2956.152,train,22,1.035855052043391,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
DRF27,12.792854228644991,0.049754975,Dairy,152.134,OUT019,1985,153.134,train,24,1.6148105858812485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS49,9.0,0.0,Canned,79.7644,OUT035,2004,1649.8524,train,5,0.0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX25,12.792854228644991,0.101561568,Canned,181.9292,OUT027,1985,3101.2964,train,24,1.3259467818534032,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
NCX42,12.792854228644991,0.005949644,Household,165.6526,OUT027,1985,4769.1254,train,24,0.9178237065234703,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDG33,12.792854228644991,0.13956116,Seafood,170.4764,OUT027,1985,3435.528,train,24,0.870492878994874,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDL56,14.1,0.126035694,Fruits and Vegetables,86.4198,OUT045,2002,1133.8574,train,7,0.9241603432989565,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF14,7.55,0.027164679,Canned,152.334,OUT035,2004,2603.278,train,5,0.9988808467785639,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCD06,13.0,0.099325278,Household,45.406,OUT046,1997,605.878,train,12,0.9222899126493381,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
DRM47,12.792854228644991,0.04357366,Hard Drinks,192.8846,OUT027,1985,2293.0152,train,24,0.9251308182990382,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
FDS46,12.792854228644991,0.082741482,Snack Foods,118.7782,OUT019,1985,119.1782,train,24,1.61481058939147,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDB35,12.3,0.064565202,Starchy Foods,92.9804,OUT013,1987,1929.4884,train,22,0.8740008676088028,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX21,12.792854228644991,0.084554569,Snack Foods,109.8912,OUT027,1985,2074.6328,train,24,0.870492877257517,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
NCU05,12.792854228644991,0.058451805,Health and Hygiene,79.9618,OUT027,1985,241.6854,train,24,0.9251308164570655,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCR38,17.25,0.113748685,Household,251.3724,OUT045,2002,6795.1548,train,7,0.924160348594912,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
NCR18,15.85,0.020603511,Household,42.7112,OUT017,2007,639.168,train,2,1.004720877494126,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
NCU41,18.85,0.052044976,Health and Hygiene,192.1846,OUT035,2004,3248.4382,train,5,0.9294568228249103,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
FDY56,16.35,0.062764429,Fruits and Vegetables,227.6062,OUT017,2007,7222.5984,train,2,0.8796766183746416,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ51,14.1,0.087977262,Dairy,229.0668,OUT035,2004,3225.1352,train,5,1.027582451214663,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDK21,7.905,0.010010425,Snack Foods,249.0408,OUT035,2004,3755.112,train,5,0.929456772139558,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY25,12.0,0.033946163,Canned,179.3976,OUT013,1987,3440.8544,train,22,1.1409453715997848,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU44,12.15,0.058414678,Fruits and Vegetables,163.4552,OUT035,2004,974.7312,train,5,0.9221155208157991,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL43,10.1,0.027106459,Meat,75.367,OUT049,1999,535.969,train,10,0.9237238291767561,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF05,17.5,0.027022883,Frozen Foods,262.491,OUT017,2007,5259.82,train,2,0.9275067682026314,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRF15,12.792854228644991,0.058153409,Dairy,152.034,OUT019,1985,306.268,train,24,1.6782131689970188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDL20,17.1,0.128937661,Fruits and Vegetables,112.3886,OUT018,2009,1779.0176,train,1,1.0317803355138695,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDV32,7.785,0.088846306,Fruits and Vegetables,61.451,OUT049,1999,759.012,train,10,0.9237238330945345,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ34,11.8,0.09357779,Snack Foods,125.9704,OUT013,1987,1877.556,train,22,0.9982383511881214,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG08,13.15,0.165694678,Fruits and Vegetables,171.8764,OUT045,2002,3779.0808,train,7,1.0303437680947067,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ04,12.792854228644991,0.148392623,Frozen Foods,41.5796,OUT019,1985,41.2796,train,24,1.6786733810107286,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDW13,8.5,0.098438394,Canned,51.1324,OUT017,2007,259.662,train,2,0.8796766140909911,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCI17,8.645,0.143303291,Health and Hygiene,96.341,OUT013,1987,193.082,train,22,1.026921509391056,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,0.076276208,Meat,110.9202,OUT045,2002,1687.803,train,7,0.8765027676307248,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS12,9.1,0.175103435,Baking Goods,127.5362,OUT017,2007,4655.9394,train,2,0.8796766150349392,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ55,12.8,0.023511371,Meat,225.9404,OUT013,1987,4950.8888,train,22,0.9288589687622344,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK01,7.63,0.06105276,Soft Drinks,95.4436,OUT035,2004,1418.154,train,5,0.9221155171880655,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG28,9.285,0.049559042,Frozen Foods,246.4144,OUT017,2007,1225.072,train,2,1.1303110164198993,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY38,13.6,0.119418124,Dairy,231.03,OUT045,2002,5359.69,train,7,0.9241603470477054,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN01,8.895,0.072545601,Breakfast,176.237,OUT045,2002,1764.37,train,7,1.062336452318727,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCR54,16.35,0.090486828,Household,195.211,OUT013,1987,2553.343,train,22,1.0267170402698425,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDG29,17.6,0.056245075,Frozen Foods,43.3454,OUT013,1987,1006.6896,train,22,0.9982383454996632,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG24,7.975,0.014618973,Baking Goods,85.225,OUT013,1987,1081.925,train,22,0.9982383389253319,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG59,15.85,0.043479126,Starchy Foods,36.7164,OUT017,2007,308.9312,train,2,1.03330866619747,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM28,15.7,0.045166237,Frozen Foods,178.666,OUT013,1987,2516.724,train,22,0.8740008676956751,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW04,8.985,0.057827101,Frozen Foods,128.831,OUT046,1997,1428.141,train,12,1.140853881582239,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS26,20.35,0.089394766,Dairy,260.1594,OUT013,1987,2093.2752,train,22,0.9288589881354256,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ56,6.59,0.10550944,Fruits and Vegetables,85.6908,OUT013,1987,1929.4884,train,22,0.9288589857726305,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK51,19.85,0.005234153,Dairy,264.0884,OUT035,2004,5829.7448,train,5,1.0367639674639144,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL22,16.85,0.036390174,Snack Foods,91.4488,OUT046,1997,2082.6224,train,12,0.922289909496564,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH19,12.792854228644991,0.03292824,Meat,173.1738,OUT027,1985,7298.4996,train,24,0.9178236980226445,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDY55,16.75,0.081252534,Fruits and Vegetables,256.4988,OUT013,1987,7452.9652,train,22,1.4956877093932006,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,0.076552407,Meat,110.5202,OUT017,2007,450.0808,train,2,0.8796766169117068,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK21,7.905,0.016758569,Snack Foods,250.4408,OUT010,1998,500.6816,train,11,1.5560143998299834,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDZ10,12.792854228644991,0.044248175,Snack Foods,126.202,OUT027,1985,3668.558,train,24,0.9541219329800823,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDZ32,7.785,0.038288087,Fruits and Vegetables,103.1964,OUT018,2009,736.3748,train,1,1.0316823130583932,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
NCZ18,7.825,0.186032678,Household,253.0698,OUT035,2004,6088.0752,train,5,1.028063999319814,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NCF07,12.792854228644991,0.031867464,Household,101.0016,OUT027,1985,2125.2336,train,24,0.9942317063470044,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
DRE49,20.75,0.021370201,Soft Drinks,153.0024,OUT017,2007,2277.036,train,2,1.177541423409068,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ08,12.792854228644991,0.193772568,Fruits and Vegetables,190.3846,OUT019,1985,573.2538,train,24,1.6148105860702218,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDT39,6.26,0.009866049,Meat,151.1366,OUT035,2004,2267.049,train,5,0.8745633864145879,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE08,18.2,0.082551042,Fruits and Vegetables,147.3734,OUT010,1998,296.9468,train,11,1.4448007383471568,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCD06,13.0,0.099729888,Household,46.306,OUT018,2009,559.272,train,1,0.926046939350608,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDB57,20.25,0.018801549,Fruits and Vegetables,222.1772,OUT035,2004,5559.43,train,5,0.9221155258126471,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCT54,8.695,0.119721451,Household,95.5094,OUT049,1999,1237.7222,train,10,1.1257009135698979,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
DRF49,7.27,0.071222087,Soft Drinks,113.5518,OUT045,2002,569.259,train,7,0.9241603497087073,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
